Order ID,Order Date,State,Region,Category,Sub-Category,Sales,Quantity,Profit
00319-IND,2023-10-20,Uttar Pradesh,North,Technology,Accessories,19012.62,8,3130.83
00320-IND,2023-08-17,Rajasthan,North,Furniture,Tables,6094.17,6,1679.83
00321-IND,2023-02-02,West Bengal,East,Office Supplies,Paper,2035.73,8,143.77
00322-IND,2023-07-01,Gujarat,West,Furniture,Bookcases,13865.29,3,3970.63
00323-IND,2023-09-03,Uttar Pradesh,North,Technology,Phones,1295.76,5,111.44
00324-IND,2023-02-13,Uttar Pradesh,North,Office Supplies,Binders,12104.88,10,2585.75
00325-IND,2023-08-22,Gujarat,West,Office Supplies,Pens,2898.17,9,186.25
00326-IND,2023-05-25,Rajasthan,North,Office Supplies,Binders,8095.71,10,1078.81
00327-IND,2023-05-13,Tamil Nadu,South,Office Supplies,Pens,13140.5,1,840.71
00328-IND,2023-12-12,Gujarat,West,Technology,Accessories,16959.78,3,3355.33
00329-IND,2023-08-28,Maharashtra,West,Office Supplies,Binders,4561.79,3,715.72
00330-IND,2023-10-28,Uttar Pradesh,North,Office Supplies,Pens,11182.63,5,1211.23
00331-IND,2023-02-28,West Bengal,East,Technology,Phones,11434.67,9,2955.63
00332-IND,2023-01-14,Karnataka,South,Technology,Accessories,4068.47,4,515.98
00333-IND,2023-07-27,Delhi,North,Office Supplies,Paper,12106.93,4,2284.18
00334-IND,2023-09-29,West Bengal,East,Office Supplies,Binders,1318.42,10,248.0
00335-IND,2023-11-10,Rajasthan,North,Technology,Laptops,11657.24,3,999.55
00336-IND,2023-10-08,Rajasthan,North,Office Supplies,Paper,16242.93,1,1786.29
00337-IND,2023-04-27,Gujarat,West,Office Supplies,Paper,12017.52,7,965.66
00338-IND,2023-01-27,Delhi,North,Office Supplies,Pens,9542.61,5,1851.02
00339-IND,2023-04-08,Maharashtra,West,Technology,Laptops,14822.97,10,1051.92
00340-IND,2023-01-28,Uttar Pradesh,North,Office Supplies,Paper,4974.66,9,464.42
00341-IND,2023-09-28,Maharashtra,West,Office Supplies,Pens,2328.78,8,445.3
00342-IND,2023-06-13,Delhi,North,Office Supplies,Paper,16543.53,5,3473.46
00343-IND,2023-01-16,Rajasthan,North,Furniture,Tables,3617.16,1,876.34
00344-IND,2023-05-15,Karnataka,South,Technology,Phones,17988.49,2,2980.58
00345-IND,2023-05-27,Tamil Nadu,South,Furniture,Chairs,16366.17,7,3768.52
00346-IND,2023-06-14,Rajasthan,North,Office Supplies,Binders,13483.7,5,1889.43
00347-IND,2023-12-26,Gujarat,West,Office Supplies,Binders,9916.21,3,1167.63
00348-IND,2023-01-27,Gujarat,West,Technology,Phones,7964.2,9,639.85
00349-IND,2023-07-15,Karnataka,South,Office Supplies,Paper,1421.94,3,141.75
00350-IND,2023-05-08,Maharashtra,West,Technology,Laptops,16148.34,5,2005.77
00351-IND,2023-09-02,Uttar Pradesh,North,Furniture,Bookcases,15021.81,1,893.75
00352-IND,2023-03-22,Gujarat,West,Technology,Accessories,7642.14,1,2004.66
00353-IND,2023-09-07,Rajasthan,North,Office Supplies,Pens,7215.68,4,1281.84
00354-IND,2023-03-18,Karnataka,South,Office Supplies,Paper,1911.73,5,194.1
00355-IND,2023-01-18,Maharashtra,West,Furniture,Bookcases,8276.6,8,428.41
00356-IND,2023-10-18,West Bengal,East,Technology,Laptops,19274.98,8,2979.17
00357-IND,2023-10-07,Delhi,North,Office Supplies,Pens,9287.43,8,1797.87
00358-IND,2023-02-27,Gujarat,West,Office Supplies,Paper,13778.13,6,1293.79
00359-IND,2023-04-30,West Bengal,East,Office Supplies,Binders,9227.5,2,1127.96
00360-IND,2023-09-02,Tamil Nadu,South,Office Supplies,Paper,8581.7,4,1803.28
00361-IND,2023-02-15,Gujarat,West,Office Supplies,Paper,9875.67,7,678.96
00362-IND,2023-10-07,West Bengal,East,Technology,Accessories,12052.84,4,2942.31
00363-IND,2023-08-24,Karnataka,South,Technology,Accessories,16395.47,2,859.82
00364-IND,2023-02-25,Delhi,North,Technology,Accessories,13853.21,3,3434.58
00365-IND,2023-06-01,Karnataka,South,Office Supplies,Pens,15290.92,7,1106.67
00366-IND,2023-11-09,Gujarat,West,Technology,Phones,19583.56,10,1473.32
00367-IND,2023-12-25,Tamil Nadu,South,Furniture,Tables,12385.18,3,2056.01
00368-IND,2023-12-06,Uttar Pradesh,North,Furniture,Tables,14977.66,6,3148.68
00369-IND,2023-08-31,Gujarat,West,Technology,Phones,12927.28,10,3618.4
00370-IND,2023-10-05,Uttar Pradesh,North,Office Supplies,Paper,1234.39,9,341.43
00371-IND,2023-08-11,Delhi,North,Office Supplies,Binders,7233.7,7,1799.41
00372-IND,2023-06-21,Karnataka,South,Furniture,Bookcases,8292.35,10,2148.11
00373-IND,2023-05-04,Maharashtra,West,Technology,Phones,19202.7,4,4667.81
00374-IND,2023-12-25,Gujarat,West,Technology,Phones,16505.02,9,4284.91
00375-IND,2023-07-27,Tamil Nadu,South,Office Supplies,Paper,1424.11,9,367.18
00376-IND,2023-04-10,Delhi,North,Furniture,Tables,19589.38,6,5737.07
00377-IND,2023-04-12,Uttar Pradesh,North,Technology,Accessories,7252.25,5,2035.5
00378-IND,2023-05-25,Tamil Nadu,South,Technology,Phones,12330.17,3,2158.21
00379-IND,2023-08-24,Delhi,North,Technology,Laptops,8652.98,4,1205.93
00380-IND,2023-02-24,Delhi,North,Technology,Accessories,6405.67,2,1154.82
00381-IND,2023-03-27,West Bengal,East,Technology,Accessories,1792.65,5,191.16
00382-IND,2023-02-02,Uttar Pradesh,North,Furniture,Tables,3074.64,9,308.04
00383-IND,2023-11-03,Rajasthan,North,Office Supplies,Pens,10015.42,9,997.97
00384-IND,2023-04-08,Maharashtra,West,Office Supplies,Pens,16932.78,5,3587.16
00385-IND,2023-05-16,Maharashtra,West,Furniture,Chairs,10502.03,6,2103.32
00386-IND,2023-06-03,Karnataka,South,Technology,Accessories,6548.74,2,1861.87
00387-IND,2023-07-22,West Bengal,East,Furniture,Tables,4850.21,1,824.01
00388-IND,2023-04-11,Uttar Pradesh,North,Technology,Phones,18188.76,7,1748.27
00389-IND,2023-12-14,Karnataka,South,Technology,Laptops,3432.86,6,337.34
00390-IND,2023-03-17,West Bengal,East,Furniture,Chairs,19857.76,9,3853.72
00391-IND,2023-08-11,Uttar Pradesh,North,Office Supplies,Pens,17548.61,5,3615.32
00392-IND,2023-04-15,Maharashtra,West,Furniture,Bookcases,17275.79,7,4885.91
00393-IND,2023-01-31,Karnataka,South,Furniture,Bookcases,14116.44,10,2570.52
00394-IND,2023-02-15,Gujarat,West,Furniture,Bookcases,18063.88,2,3505.57
00395-IND,2023-12-21,Gujarat,West,Office Supplies,Paper,10981.49,10,1551.39
00396-IND,2023-11-13,Uttar Pradesh,North,Furniture,Chairs,1552.39,5,279.41
00397-IND,2023-12-01,Uttar Pradesh,North,Technology,Phones,11106.22,3,751.38
00398-IND,2023-07-26,Delhi,North,Technology,Accessories,17926.26,8,4603.99
00399-IND,2023-02-14,Uttar Pradesh,North,Office Supplies,Binders,19967.03,6,5176.96
00400-IND,2023-03-22,Karnataka,South,Furniture,Chairs,7731.79,8,1583.95
00401-IND,2023-09-29,Tamil Nadu,South,Office Supplies,Binders,8029.3,2,1739.39
00402-IND,2023-11-25,Gujarat,West,Furniture,Bookcases,13690.9,7,1793.21
00403-IND,2023-08-01,Tamil Nadu,South,Office Supplies,Paper,12034.12,7,2496.8
00404-IND,2023-05-14,Karnataka,South,Office Supplies,Pens,3716.2,3,985.15
00405-IND,2023-10-28,West Bengal,East,Office Supplies,Binders,15894.0,8,2574.74
00406-IND,2023-05-31,Delhi,North,Technology,Laptops,14805.98,1,4205.72
00407-IND,2023-02-23,Rajasthan,North,Furniture,Bookcases,15287.14,2,1879.3
00408-IND,2023-04-21,Tamil Nadu,South,Office Supplies,Paper,3351.41,4,626.38
00409-IND,2023-04-18,Delhi,North,Office Supplies,Paper,13838.09,6,1164.87
00410-IND,2023-06-19,West Bengal,East,Technology,Laptops,8042.86,10,560.31
00411-IND,2023-09-21,Maharashtra,West,Furniture,Tables,15848.28,10,4652.35
00412-IND,2023-01-29,Karnataka,South,Furniture,Chairs,19549.87,3,1311.34
00413-IND,2023-10-11,Gujarat,West,Office Supplies,Pens,15221.33,6,3447.63
00414-IND,2023-10-10,Tamil Nadu,South,Office Supplies,Pens,7199.44,4,498.33
00415-IND,2023-10-20,West Bengal,East,Technology,Phones,19905.21,3,5336.31
00416-IND,2023-08-22,Delhi,North,Furniture,Chairs,3030.71,2,795.13
00417-IND,2023-04-19,Maharashtra,West,Technology,Phones,12676.24,7,1326.33
00418-IND,2023-05-18,Karnataka,South,Furniture,Bookcases,11235.02,7,2672.29
00419-IND,2023-02-18,Gujarat,West,Office Supplies,Paper,11920.04,2,1051.21
00420-IND,2023-03-07,Tamil Nadu,South,Technology,Accessories,6070.67,5,1190.12
00421-IND,2023-02-24,Karnataka,South,Office Supplies,Pens,3487.12,9,426.0
00422-IND,2023-04-02,Rajasthan,North,Technology,Laptops,4572.09,8,590.66
00423-IND,2023-01-06,Delhi,North,Technology,Phones,6375.22,2,1546.56
00424-IND,2023-08-04,Delhi,North,Furniture,Tables,8832.44,4,2168.88
00425-IND,2023-06-28,Maharashtra,West,Furniture,Tables,17544.81,9,1298.06
00426-IND,2023-09-09,West Bengal,East,Technology,Phones,1131.08,6,239.43
00427-IND,2023-06-21,Gujarat,West,Furniture,Chairs,15535.5,5,4438.24
00428-IND,2023-06-26,Uttar Pradesh,North,Technology,Accessories,3923.59,7,864.95
00429-IND,2023-12-04,Delhi,North,Technology,Laptops,15012.89,7,890.71
00430-IND,2023-09-06,West Bengal,East,Technology,Accessories,16263.16,8,3955.79
00431-IND,2023-11-04,Maharashtra,West,Furniture,Chairs,1108.83,10,328.67
00432-IND,2023-03-18,Delhi,North,Technology,Accessories,15841.79,10,3015.5
00433-IND,2023-08-12,Tamil Nadu,South,Office Supplies,Pens,13332.74,4,3326.18
00434-IND,2023-10-18,Gujarat,West,Office Supplies,Pens,708.31,9,205.92
00435-IND,2023-08-30,Karnataka,South,Technology,Laptops,5982.76,2,423.12
00436-IND,2023-06-03,West Bengal,East,Technology,Accessories,16294.23,3,1272.8
00437-IND,2023-07-23,Delhi,North,Office Supplies,Paper,5023.8,7,1336.48
00438-IND,2023-02-23,Karnataka,South,Technology,Laptops,3436.42,1,947.31
00439-IND,2023-08-13,Uttar Pradesh,North,Furniture,Tables,6966.65,5,384.22
00440-IND,2023-10-03,Rajasthan,North,Technology,Laptops,1923.54,7,506.95
00441-IND,2023-11-14,Rajasthan,North,Office Supplies,Binders,1134.34,8,200.29
00442-IND,2023-12-23,Tamil Nadu,South,Office Supplies,Paper,7026.92,10,785.8
00443-IND,2023-10-05,Delhi,North,Office Supplies,Pens,5715.04,9,1312.65
00444-IND,2023-03-27,Tamil Nadu,South,Office Supplies,Binders,1087.76,10,168.74
00445-IND,2023-11-16,Uttar Pradesh,North,Furniture,Chairs,6951.69,2,605.88
00446-IND,2023-05-14,Rajasthan,North,Furniture,Chairs,3018.09,9,369.42
00447-IND,2023-09-16,Tamil Nadu,South,Technology,Phones,18350.9,8,3643.16
00448-IND,2023-11-23,Uttar Pradesh,North,Furniture,Bookcases,8928.86,10,2205.97
00449-IND,2023-07-18,Gujarat,West,Office Supplies,Binders,19310.1,4,3647.48
00450-IND,2023-12-13,Gujarat,West,Technology,Laptops,3031.58,9,758.31
00451-IND,2023-12-06,Karnataka,South,Office Supplies,Pens,8890.27,9,1925.34
00452-IND,2023-09-10,Tamil Nadu,South,Furniture,Chairs,11635.46,3,851.59
00453-IND,2023-10-27,Karnataka,South,Technology,Laptops,10079.46,5,549.34
00454-IND,2023-06-10,Uttar Pradesh,North,Furniture,Tables,12645.34,3,2840.64
00455-IND,2023-09-24,Gujarat,West,Furniture,Chairs,6407.1,2,1511.61
00456-IND,2023-04-06,Uttar Pradesh,North,Technology,Accessories,3520.31,9,433.52
00457-IND,2023-06-02,Karnataka,South,Office Supplies,Binders,10681.05,2,1153.76
00458-IND,2023-05-17,Karnataka,South,Technology,Accessories,4633.01,7,1017.86
00459-IND,2023-05-20,Gujarat,West,Furniture,Chairs,6182.54,10,1137.5
00460-IND,2023-08-22,Delhi,North,Office Supplies,Binders,13673.02,7,2654.88
00461-IND,2023-12-07,Karnataka,South,Furniture,Chairs,8862.73,8,849.27
00462-IND,2023-10-15,West Bengal,East,Office Supplies,Pens,543.54,2,105.34
00463-IND,2023-05-25,Gujarat,West,Furniture,Tables,14042.75,8,2759.82
00464-IND,2023-07-22,Gujarat,West,Office Supplies,Binders,12748.14,2,3694.76
00465-IND,2023-02-26,West Bengal,East,Furniture,Chairs,14054.6,1,2984.4
00466-IND,2023-09-04,Tamil Nadu,South,Technology,Laptops,15347.19,9,3551.91
00467-IND,2023-01-01,Maharashtra,West,Office Supplies,Paper,18413.83,5,1555.2
00468-IND,2023-04-25,Maharashtra,West,Office Supplies,Pens,17085.91,1,2444.94
00469-IND,2023-05-27,Maharashtra,West,Technology,Laptops,18615.04,3,2697.36
00470-IND,2023-02-05,Gujarat,West,Technology,Laptops,5487.46,4,1108.66
00471-IND,2023-05-09,Uttar Pradesh,North,Office Supplies,Paper,17894.0,1,2728.47
00472-IND,2023-03-31,Gujarat,West,Office Supplies,Paper,704.17,1,108.07
00473-IND,2023-09-20,Karnataka,South,Office Supplies,Binders,11874.79,7,2395.25
00474-IND,2023-07-31,Delhi,North,Furniture,Chairs,10662.47,5,2603.4
00475-IND,2023-05-18,West Bengal,East,Office Supplies,Paper,12283.58,6,2108.5
00476-IND,2023-08-23,Gujarat,West,Technology,Accessories,6225.1,7,1161.48
00477-IND,2023-07-11,Tamil Nadu,South,Office Supplies,Paper,17555.9,7,1177.65
00478-IND,2023-04-03,Uttar Pradesh,North,Furniture,Chairs,8148.29,9,763.53
00479-IND,2023-01-16,Tamil Nadu,South,Technology,Accessories,9145.8,3,1311.77
00480-IND,2023-09-20,Karnataka,South,Furniture,Chairs,15164.24,3,3659.46
00481-IND,2023-03-05,West Bengal,East,Furniture,Bookcases,1957.09,10,424.16
00482-IND,2023-04-08,Maharashtra,West,Technology,Phones,18715.55,1,5376.3
00483-IND,2023-09-20,Karnataka,South,Office Supplies,Binders,16068.08,4,2941.54
00484-IND,2023-11-23,Uttar Pradesh,North,Furniture,Tables,12496.9,4,1239.62
00485-IND,2023-02-07,Delhi,North,Office Supplies,Paper,7455.06,5,2075.18
00486-IND,2023-11-18,Uttar Pradesh,North,Office Supplies,Binders,19642.95,8,3884.27
00487-IND,2023-06-02,Gujarat,West,Office Supplies,Binders,17943.66,10,2976.8
00488-IND,2023-05-25,Tamil Nadu,South,Office Supplies,Binders,10607.39,8,1165.69
00489-IND,2023-12-11,Uttar Pradesh,North,Office Supplies,Paper,12149.69,1,1114.93
00490-IND,2023-02-25,Delhi,North,Office Supplies,Pens,14455.68,2,3563.1
00491-IND,2023-10-28,Rajasthan,North,Furniture,Tables,6287.69,9,1525.96
00492-IND,2023-07-01,Maharashtra,West,Office Supplies,Paper,11871.42,4,947.13
00493-IND,2023-01-27,Tamil Nadu,South,Office Supplies,Binders,9890.75,10,776.14
00494-IND,2023-10-05,Maharashtra,West,Technology,Accessories,1574.96,5,430.75
00495-IND,2023-09-26,West Bengal,East,Furniture,Tables,7216.27,3,837.76
00496-IND,2023-07-24,Tamil Nadu,South,Technology,Laptops,9514.68,2,699.17
00497-IND,2023-04-03,Tamil Nadu,South,Furniture,Chairs,19605.77,4,3575.1
00498-IND,2023-08-01,Maharashtra,West,Technology,Phones,19587.32,1,1746.58
00499-IND,2023-01-06,Delhi,North,Technology,Accessories,10323.45,2,1287.62
00500-IND,2023-02-01,Tamil Nadu,South,Office Supplies,Binders,13376.18,8,1832.98
00501-IND,2023-12-05,Tamil Nadu,South,Office Supplies,Binders,12316.32,7,709.7
00502-IND,2023-12-09,Delhi,North,Technology,Accessories,10893.48,8,1090.94
00503-IND,2023-02-27,Uttar Pradesh,North,Furniture,Chairs,1072.99,5,112.99
00504-IND,2023-12-07,Uttar Pradesh,North,Office Supplies,Binders,15814.95,9,3684.75
00505-IND,2023-08-20,Karnataka,South,Furniture,Tables,13264.91,6,3509.21
00506-IND,2023-01-20,Gujarat,West,Office Supplies,Binders,10031.35,10,1571.18
00507-IND,2023-06-06,Uttar Pradesh,North,Furniture,Tables,10213.74,6,1978.69
00508-IND,2023-03-01,Maharashtra,West,Furniture,Chairs,1110.5,6,87.38
00509-IND,2023-10-14,Karnataka,South,Furniture,Tables,17302.06,2,1552.41
00510-IND,2023-01-17,Rajasthan,North,Furniture,Tables,9658.21,5,1473.89
00511-IND,2023-06-05,West Bengal,East,Furniture,Bookcases,17036.49,5,3959.58
00512-IND,2023-01-15,Rajasthan,North,Furniture,Bookcases,9180.66,2,1251.49
00513-IND,2023-05-19,Gujarat,West,Technology,Laptops,6376.96,9,1112.35
00514-IND,2023-01-09,Uttar Pradesh,North,Technology,Phones,15202.72,3,4520.9
00515-IND,2023-01-20,Uttar Pradesh,North,Technology,Phones,15711.2,4,4333.1
00516-IND,2023-10-11,Rajasthan,North,Office Supplies,Paper,4202.57,5,416.01
00517-IND,2023-11-01,Rajasthan,North,Office Supplies,Pens,10631.83,4,883.67
00518-IND,2023-03-02,Tamil Nadu,South,Technology,Phones,4767.55,3,909.57
00519-IND,2023-02-04,Tamil Nadu,South,Office Supplies,Binders,8162.98,5,1289.69
00520-IND,2023-09-21,Gujarat,West,Furniture,Chairs,3542.7,3,499.98
00521-IND,2023-05-19,Delhi,North,Office Supplies,Binders,10811.59,4,2878.14
00522-IND,2023-11-24,West Bengal,East,Technology,Phones,4014.12,8,218.0
00523-IND,2023-07-31,Delhi,North,Furniture,Chairs,6205.58,5,541.25
00524-IND,2023-12-20,Gujarat,West,Office Supplies,Pens,11828.71,5,2695.66
00525-IND,2023-04-23,Uttar Pradesh,North,Furniture,Tables,3996.96,5,942.06
00526-IND,2023-05-22,Rajasthan,North,Office Supplies,Binders,5596.28,1,863.06
00527-IND,2023-08-16,Maharashtra,West,Technology,Accessories,13229.92,6,1992.22
00528-IND,2023-12-13,Rajasthan,North,Office Supplies,Paper,3930.36,4,1002.26
00529-IND,2023-02-10,Karnataka,South,Furniture,Chairs,13231.72,5,2686.56
00530-IND,2023-10-30,Tamil Nadu,South,Technology,Laptops,11716.81,5,2049.3
00531-IND,2023-08-04,Gujarat,West,Technology,Laptops,9527.14,7,2827.88
00532-IND,2023-05-22,Gujarat,West,Technology,Laptops,15371.28,8,861.69
00533-IND,2023-12-10,Delhi,North,Technology,Laptops,12614.68,9,2741.34
00534-IND,2023-07-06,Tamil Nadu,South,Furniture,Tables,8757.95,4,1934.19
00535-IND,2023-03-25,Karnataka,South,Technology,Accessories,4209.97,10,1010.79
00536-IND,2023-05-10,Karnataka,South,Technology,Accessories,13224.47,2,1601.31
00537-IND,2023-12-23,Gujarat,West,Technology,Accessories,1289.68,3,371.35
00538-IND,2023-06-19,Gujarat,West,Office Supplies,Pens,15334.51,1,3588.17
00539-IND,2023-05-26,Maharashtra,West,Technology,Laptops,4800.46,2,652.56
00540-IND,2023-07-02,Gujarat,West,Office Supplies,Pens,4179.55,9,1199.98
00541-IND,2023-09-23,Karnataka,South,Office Supplies,Pens,5658.55,1,1627.21
00542-IND,2023-01-27,Delhi,North,Furniture,Chairs,18059.52,9,5023.85
00543-IND,2023-09-21,Gujarat,West,Furniture,Bookcases,11428.0,9,3395.51
00544-IND,2023-12-02,West Bengal,East,Furniture,Chairs,15454.56,9,3817.62
00545-IND,2023-08-22,West Bengal,East,Furniture,Bookcases,4362.97,3,497.28
00546-IND,2023-02-13,Maharashtra,West,Technology,Accessories,15016.69,1,1419.4
00547-IND,2023-07-21,West Bengal,East,Technology,Laptops,18443.99,6,1649.82
00548-IND,2023-12-03,Maharashtra,West,Furniture,Bookcases,16177.82,3,3705.85
00549-IND,2023-06-21,Tamil Nadu,South,Furniture,Tables,1673.81,10,93.75
00550-IND,2023-07-24,Tamil Nadu,South,Office Supplies,Pens,11903.33,1,2715.04
00551-IND,2023-09-14,Maharashtra,West,Technology,Laptops,4636.49,3,275.09
00552-IND,2023-03-09,Uttar Pradesh,North,Office Supplies,Binders,17271.99,9,3019.08
00553-IND,2023-03-27,Gujarat,West,Technology,Phones,15082.81,4,3057.58
00554-IND,2023-12-03,Gujarat,West,Technology,Accessories,18317.76,5,1762.06
00555-IND,2023-11-21,Maharashtra,West,Office Supplies,Pens,13452.35,1,1228.51
00556-IND,2023-09-09,Uttar Pradesh,North,Technology,Laptops,4817.28,10,433.59
00557-IND,2023-06-05,Rajasthan,North,Office Supplies,Pens,6541.46,5,1930.11
00558-IND,2023-05-27,Tamil Nadu,South,Furniture,Tables,4769.41,4,990.6
00559-IND,2023-07-05,Maharashtra,West,Furniture,Tables,4612.31,1,398.66
00560-IND,2023-01-22,Maharashtra,West,Office Supplies,Paper,16710.05,2,2058.51
00561-IND,2023-02-18,Rajasthan,North,Technology,Accessories,507.16,5,126.36
00562-IND,2023-11-24,Tamil Nadu,South,Technology,Laptops,10661.29,2,3155.95
00563-IND,2023-01-04,Gujarat,West,Technology,Laptops,11021.94,7,972.85
00564-IND,2023-07-09,Maharashtra,West,Furniture,Chairs,10912.5,5,3269.28
00565-IND,2023-07-10,Tamil Nadu,South,Office Supplies,Paper,15136.81,9,808.34
00566-IND,2023-10-31,Rajasthan,North,Furniture,Bookcases,11721.45,8,3166.97
00567-IND,2023-06-02,Karnataka,South,Furniture,Bookcases,4265.09,2,764.99
00568-IND,2023-08-13,West Bengal,East,Furniture,Bookcases,17890.99,6,4140.26
00569-IND,2023-09-19,Uttar Pradesh,North,Furniture,Tables,5515.13,9,1414.98
00570-IND,2023-01-21,Tamil Nadu,South,Office Supplies,Pens,12970.67,10,896.39
00571-IND,2023-08-10,Uttar Pradesh,North,Technology,Phones,6764.29,4,1383.5
00572-IND,2023-03-12,Tamil Nadu,South,Furniture,Tables,1259.16,3,358.81
00573-IND,2023-05-12,West Bengal,East,Office Supplies,Binders,16560.01,3,3048.21
00574-IND,2023-05-06,Maharashtra,West,Furniture,Tables,17396.25,4,4283.38
00575-IND,2023-10-08,Tamil Nadu,South,Office Supplies,Paper,7393.83,5,1087.4
00576-IND,2023-09-13,West Bengal,East,Office Supplies,Binders,11198.61,3,3243.92
00577-IND,2023-11-07,Delhi,North,Furniture,Tables,17890.01,8,3441.9
00578-IND,2023-04-30,Maharashtra,West,Office Supplies,Paper,4080.85,10,619.1
00579-IND,2023-02-23,West Bengal,East,Office Supplies,Pens,3399.54,1,1018.59
00580-IND,2023-12-14,Karnataka,South,Office Supplies,Binders,8905.7,5,2296.5
00581-IND,2023-05-09,Tamil Nadu,South,Technology,Phones,8645.03,7,1212.39
00582-IND,2023-11-01,Karnataka,South,Technology,Accessories,5469.5,8,415.34
00583-IND,2023-02-18,Tamil Nadu,South,Office Supplies,Pens,2741.93,5,250.34
00584-IND,2023-12-02,Rajasthan,North,Furniture,Chairs,3670.49,2,758.98
00585-IND,2023-07-01,Maharashtra,West,Furniture,Tables,8670.55,6,1801.15
00586-IND,2023-05-18,Karnataka,South,Furniture,Tables,4864.38,6,1043.97
00587-IND,2023-05-24,Gujarat,West,Office Supplies,Pens,7194.96,2,2114.8
00588-IND,2023-03-03,Gujarat,West,Technology,Laptops,14024.15,7,2987.94
00589-IND,2023-05-26,Delhi,North,Furniture,Tables,1496.71,4,174.36
00590-IND,2023-11-14,Rajasthan,North,Technology,Accessories,16034.5,9,1373.07
00591-IND,2023-11-28,Delhi,North,Furniture,Bookcases,13659.3,3,2412.53
00592-IND,2023-11-29,Uttar Pradesh,North,Furniture,Chairs,18074.47,5,3845.11
00593-IND,2023-09-05,Delhi,North,Technology,Accessories,6775.58,1,1100.62
00594-IND,2023-10-06,Uttar Pradesh,North,Furniture,Tables,2200.46,5,245.18
00595-IND,2023-04-20,Uttar Pradesh,North,Furniture,Bookcases,15917.45,3,4229.41
00596-IND,2023-10-26,Karnataka,South,Office Supplies,Binders,17396.68,8,3873.88
00597-IND,2023-07-15,Tamil Nadu,South,Office Supplies,Paper,13028.35,8,1811.64
